model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO4946,V,E,0.96,[],,0.62,Ambazonian Separatists (Cameroon),"On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest).",0.6474464579901155,0.96,,,,,,
llama3.2:3b,CAO8143,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.87,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 November 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants along the Limani - Goumbouldi road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 militants were killed, the militants had approached an abandoned civilian truck near where the military forces were parked and the military recovered a weapon.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO15055,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.94,Unidentified Armed Group (Cameroon),"Around 17 September 2024 (as reported), an unidentified armed group attacked and killed 1 civilian between Mora and Blabline (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason.",0.6474464579901155,0.92,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO11956,B,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.83,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties.",0.6474464579901155,0.98,0.13143896555144177,0.3467286909196672,0.13013112599236756,0.13013112599236756,0.13013112599236756,0.13143896555144177
llama3.2:3b,CAO12511,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.81,Military Forces of Cameroon (1982-),"On 19 July 2023, state security forces (coded as military) physically assualted 10 men, including the traditional chief and traditional council chairman, whom they had arrested in Nongomadiba (Kupe-Manenguba, Sud-Ouest), injuring them. They were targeted for not acting against Ambazonian Separatists who had buried a woman alive early in the morning (coded separately).",0.6474464579901155,0.92,0.3337114964945496,0.134326961177572,0.1329903855818861,0.1329903855818861,0.1329903855818861,0.1329903855818861
llama3.2:3b,CAO4776,S,E,0.92,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.02]",,0.91,Military Forces of Cameroon (1982-),"Looting: Around 15 July 2020 (month of), the military forces raided Bengang village, Batibo subdivision (Momo, Nord-Ouest). They shot in the air, and then looted property.",0.6474464579901155,0.92,0.1314784356769824,0.1327998159235011,0.3399650611217105,0.1314784356769824,0.1314784356769824,0.1327998159235011
llama3.2:3b,CAO12845,V,V,0.92,[],,0.58,Ambazonian Separatists (Cameroon),"On 9 December 2021, suspected Ambazonian separatist fighters killed a Fulani pastoralist at 3 Corners near Ntumbaw (Ndu, Donga-Mantung, Nord-Ouest). In retaliation, local Fulanis set ablaze more than 15 houses, and killed a bike who transported a uniformed officer to the scene [Coded as a separate event].",0.6474464579901155,0.92,,,,,,
llama3.2:3b,CAO11075,B,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.91,Military Forces of Cameroon (1982-),"On 23 November 2023, the military forces ambushed Ambazonian Separatists from the Restoration Forces onboard a motorcycle in Konye (Konye, Meme, Sud-Ouest). The military forces members shot and injured one.",0.6474464579901155,0.92,0.3296963559995653,0.13271076986544245,0.1340445352764587,0.13271076986544245,0.13271076986544245,0.138126799127319
llama3.2:3b,CAO13652,V,R,0.85,"[0.01, 0.02, 0.01, 0.03, 0.73, 0.09]",,0.84,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 13 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and injured a dump truck driver and 2 other civilians on the main road in Mile 15 Buea (Buea, Fako, Sud-Ouest) after the dump truck blocked the road and delayed their convoy traveling to Buea center. There were no fatalities.",0.4971751412429379,0.85,0.13950947770642713,0.14091157126720175,0.13950947770642713,0.1423277561025298,0.28661290419966695,0.15112881301746045
llama3.2:3b,CAO9051,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.84,Military Forces of Cameroon (1982-),"On 23 May 2022, military forces killed a man at the Finance Junction in Bamenda city (Bamenda 1, Mezam, Nord-Ouest). Locals in the early hours of the morning discovered the dead body dumped by the road.",0.6474464579901155,0.92,0.33281735471464097,0.13263405305716333,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO10854,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO8295,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.94,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: Around 27 December 2023 (as reported), the military forces (Rapid Intervention) defused an IED that was planted by an unidentified armed group on the road in Kumba (Ekondo Titi, Ndian, Sud-Ouest).",0.4971751412429379,0.85,0.17002219328432616,0.16833044419481605,0.16665552829000121,0.1649972780768955,0.1649972780768955,0.1649972780768955
llama3.2:3b,CAO10551,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.9,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO12982,E,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.9,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated.",0.6474464579901155,0.96,0.1329755271583586,0.1316523985558409,0.34041487861793734,0.1316523985558409,0.1316523985558409,0.1316523985558409
llama3.2:3b,CAO4198,V,S,0.85,[],,0.65,Ambazonian Separatists (Cameroon),"On 7 January 2021, suspected Ambazonian separatists kidnapped between 6 and 7 students in Mulang neighborhood of Bamenda town (Mezam, Nord-Ouest).",0.4971751412429379,0.85,,,,,,
llama3.2:3b,CAO12441,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.84,Military Forces of Cameroon (1982-),"Around 28 July 2023 (as reported), state security forces shot and killed two Ambazonian Separatists in Kumbo commune, coded to Kumbo (Bui, Nord-Ouest) whom they had captured on 28 July (coded separately).",0.6474464579901155,0.92,0.33149172488159395,0.13477447779193394,0.13343344933153514,0.13343344933153514,0.13343344933153514,0.13343344933153514
llama3.2:3b,CAO14598,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,1.0,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO8757,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.76,Unidentified Armed Group (Cameroon),"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",0.6474464579901155,0.98,0.13199822420216023,0.13332482841020543,0.34130908333206444,0.13068481992653416,0.13199822420216023,0.13068481992653416
llama3.2:3b,CAO3886,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO14603,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.75,Ambazonian Separatists (Cameroon),"On 30 June 2024, Ambazonian Separatists beat and injured a commercial motorbike driver and abducted 4 suspected government officials in Bambui (Tubah, Mezam, Nord-Ouest). The Separatists looted the motorbike from the commercial motorbike driver and used it to transport the abducted. The motorbike was later found abandoned and recovered by the military forces.",0.6474464579901155,0.92,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO13493,V,V,0.98,"[0.98, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.88,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event).",0.6474464579901155,0.98,0.3467286909196672,0.13143896555144177,0.13013112599236756,0.13013112599236756,0.13013112599236756,0.13143896555144177
llama3.2:3b,CAO6461,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.85,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO13869,R,R,0.72,"[0.11, 0.01, 0.02, 0.03, 0.83, 0.01]",,0.83,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown.",0.375,0.72,0.14922799333699208,0.1350270721897313,0.1363841168261241,0.13775479998785337,0.3065789454692613,0.1350270721897313
llama3.2:3b,CAO4334,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Ambazonian Separatists (Cameroon),"On 4 February 2021, the military forces engaged in a fire fight with Ambazonian separatists in Mbalangi village (Meme, Sud-Ouest), as they tried to remove a road blockade erected by separatists in order to enforce a lockdown in the area. No fatality and/or casualty reported.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO6445,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.89,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO6236,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO7298,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.83,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
llama3.2:3b,CAO12794,S,P,0.92,"[0.01, 0.02, 0.01, 0.93, 0.01, 0.01]",,0.87,Military Forces of Cameroon (1982-),"Property destruction: On 18 March 2022, suspected military forces burnt down 2 shops in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest) for failing to open their stores on Mondays. The Ambazonian Separatist fighters had imposed lockdown Mondays.",0.6474464579901155,0.92,0.1329903855818861,0.134326961177572,0.1329903855818861,0.3337114964945496,0.1329903855818861,0.1329903855818861
llama3.2:3b,CAO2846,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.86,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters.",0.6474464579901155,0.92,0.13263405305716333,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO4930,V,V,0.92,[],,0.58,Ambazonian Separatists (Cameroon),"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest).",0.6474464579901155,0.92,,,,,,
llama3.2:3b,CAO3670,S,P,0.98,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.0]",,0.87,Military Forces of Cameroon (1982-) Gendarmerie,"Around 14 September 2020 (as reported), the gendarmerie and police forces arrested 'over a dozen' civilians in Moloundou town (Boumba-Et-Ngoko, Est) for not having national ID cards.",0.6474464579901155,0.98,0.3494526690479928,0.13115346521695664,0.12984846643367523,0.12984846643367523,0.12984846643367523,0.12984846643367523
llama3.2:3b,CAO15919,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.93,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 10 October 2024, the military forces from the Rapid Intervention shot and killed 7 civilians at their private residences in Mbomboko in the Buea subdivision (Buea, Fako, Sud-Ouest), mistakenly believing them to be Ambazonian Separatists.",0.6474464579901155,0.96,0.34401109086017506,0.13304320135896353,0.13171939938689892,0.13040876946453953,0.13040876946453953,0.13040876946453953
llama3.2:3b,CAO13492,V,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.83,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants attacked and killed a civilian along the Limani - Mora road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord).",0.6474464579901155,0.96,0.13332482841020543,0.13199822420216023,0.34130908333206444,0.13068481992653416,0.13199822420216023,0.13068481992653416
llama3.2:3b,CAO9846,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.9,Ambazonian Separatists (Cameroon),"Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
llama3.2:3b,CAO9206,V,V,0.92,"[0.92, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.96,Military Forces of Cameroon (1982-),"On 11 March 2023, state security forces coded as military forces shot and wounded two civilians at Ashing, coded to Oku (Boyo, Nord-Ouest) after they shot into the air as they approached a spot where Ambazonian Separatists launched attacks from. The victims were hit by stray bullets and hospitalized.",0.6474464579901155,0.92,0.33060057961982675,0.13576302988414168,0.13441216516607782,0.13307474177654105,0.13307474177654105,0.13307474177654105
llama3.2:3b,CAO3384,B,B,0.98,"[0.02, 0.96, 0.01, 0.01, 0.0, 0.95]",,0.84,Military Forces of Cameroon (1982-),"On 14 June 2020, the military forces engaged in fire fights with Ambazonian separatists in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0.6474464579901155,0.98,0.11043879730214877,0.2827212689561337,0.10933991290845045,0.10933991290845045,0.1082519625971599,0.279908145327374
llama3.2:3b,CAO3727,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.91,Military Forces of Cameroon (1982-),"On 1 October 2020, the military forces destroyed buildings in Akum town (Mezam, Nord-Ouest), in retaliation for writings on a vehicle that supported the separatists. No fatality and/or casualty reported.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
llama3.2:3b,CAO11453,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.85,Military Forces of Cameroon (1982-),"Other: On 5 July 2023, state security forces, coded as military forces, fired warning shots into the air at their base in Waindo, coded to Wum (Menchum, Nord-Ouest) after they received news that their colleague was murdered by Ambazonian Separatists at Belo.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
llama3.2:3b,CAO3758,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.82,Ambazonian Separatists (Cameroon),"Around 11 October 2020 (as reported), Ambazonian separatists kidnapped 3 Mbororo ethnic men in Ngarbuh village, near Nkambe (Donga-Mantung, Nord-Ouest). They are suspected to be involved in the killing of a separatist fighter on October 10.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
llama3.2:3b,CAO13380,B,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.79,Military Forces of Cameroon (1982-),"On 4 April 2024, the security forces, coded as the military forces shot and killed an unknown Separatist commander at the market in Agyati (Bafut, Mezam, Nord-Ouest). The Separatist tried to escape leading to the military forces shooting him. He died of his injuries.",0.6474464579901155,0.92,0.33281735471464097,0.13396704745143823,0.13263405305716333,0.13263405305716333,0.13263405305716333,0.13531343866209786
llama3.2:3b,CAO4585,V,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.79,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 26 April 2021, suspected Boko Haram fighters attacked Takoudele village, Kourgui town, Mora subdivision (Mayo-Sava, Extreme-Nord). They kidnapped a young girl, and took away goods. No fatality and/or casualty reported.",0.6474464579901155,0.98,0.13143896555144177,0.3467286909196672,0.13013112599236756,0.13013112599236756,0.13013112599236756,0.13143896555144177
llama3.2:3b,CAO10717,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Ambazonian Separatists (Cameroon),"On 25 May 2023, Ambazonian Separatists and state security forces, coded as military forces, engaged in an armed clash at Melim (Bui, Nord-Ouest) after the separatists detonated an IED which partially destroyed one of the security forces' vehicles. Casualties are unknown.",0.4971751412429379,0.85,0.16141620142131086,0.15981008338159103,0.15821994648338492,0.15664563171167747,0.15664563171167747,0.20726250529015108
