model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO14080,B,B,0.92,"{""V"": 0.02, ""B"": 0.92, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.84,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 24 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities.",0.668555240793201,0.92,0.13459037841326346,0.331038913477054,0.13594303420423817,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO13672,V,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.06, ""S"": 0.87}",,0.83,Ambazonian Separatists (Cameroon),"On 15 April 2024, Ambazonian Separatists from the ADF abducted 4 men and 2 women at a checkpoint in Mambanda (Kumba 2, Meme, Sud-Ouest). The militants also looted 3 motorbikes. The reason for the abduction is not known.",0.668555240793201,0.92,0.13703757423920662,0.1343240484624463,0.13567402759291577,0.1343240484624463,0.14121098969678209,0.3174293115458854
llama3.2:3b,CAO3188,V,B,0.98,"{""V"": 0.01, ""B"": 0.98, ""E"": 0.0, ""P"": 0.0, ""R"": 0.01, ""S"": 0.0}",,0.79,Military Forces of Cameroon (1982-),"On 16 April 2020, military forces killed three former Ambazonian separatists in Balikumbat town (Ngo-ketunjia, Nord-Ouest).",0.6685552407932013,0.98,0.13143896555144177,0.3467286909196672,0.13013112599236756,0.13013112599236756,0.13143896555144177,0.13013112599236756
llama3.2:3b,CAO8782,B,B,0.92,"{""V"": 0.02, ""B"": 0.92, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.84,Ambazonian Separatists (Cameroon),"On 1 July 2022, suspected Ambazonian Separatist fighters clashed with the military forces in Bambui (Tubah, Mezam, Nord-Ouest). There were no fatalities.",0.668555240793201,0.92,0.13459037841326346,0.331038913477054,0.13594303420423817,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO7306,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.9,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 19 May 2023, the military forces of Kerawa (Rapid Intervention) clashed with Boko Haram (JAS) (likely) militants in Balatikse neighborhood in Mayo Moskota (Kolofata, Mayo-Sava, Extreme-Nord). 1 militant was killed while 3 soldiers seriously injured. 2 militants were captured. The military seized some equipment.",0.668555240793201,0.92,0.13594303420423817,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO13551,S,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.06, ""S"": 0.87}",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 June 2024, 11 members of Boko Haram (JAS) (likely) militants surrendered to the military forces in Madakar (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord).",0.668555240793201,0.92,0.13703757423920662,0.1343240484624463,0.13567402759291577,0.1343240484624463,0.14121098969678209,0.3174293115458854
llama3.2:3b,CAO4946,V,S,0.83,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.83}",,0.85,Ambazonian Separatists (Cameroon),"On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest).",0.24731182795698906,0.83,0.13915873553692928,0.1364032079523437,0.13777408298308128,0.1364032079523437,0.14055730408029699,0.3097034614946953
llama3.2:3b,CAO8143,B,B,0.92,"{""V"": 0.02, ""B"": 0.92, ""E"": 0.03, ""P"": 0.01, ""R"": 0.08, ""S"": 0.04}",,0.86,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 November 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants along the Limani - Goumbouldi road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 militants were killed, the militants had approached an abandoned civilian truck near where the military forces were parked and the military recovered a weapon.",0.668555240793201,0.92,0.132595378201173,0.3261320047486375,0.13392798390668326,0.1312760321439794,0.1407946184770094,0.1352739825221912
llama3.2:3b,CAO15055,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.0}",,0.83,Unidentified Armed Group (Cameroon),"Around 17 September 2024 (as reported), an unidentified armed group attacked and killed 1 civilian between Mora and Blabline (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason.",0.668555240793201,0.92,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13594303420423817,0.13192531036053498
llama3.2:3b,CAO11956,B,B,0.98,"{""V"": 0.01, ""B"": 0.98, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.01}",,0.86,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties.",0.6685552407932013,0.98,0.13126728899807766,0.3462758177069193,0.13126728899807766,0.1299611576492508,0.1299611576492508,0.13126728899807766
llama3.2:3b,CAO12511,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.01}",,0.83,Military Forces of Cameroon (1982-),"On 19 July 2023, state security forces (coded as military) physically assualted 10 men, including the traditional chief and traditional council chairman, whom they had arrested in Nongomadiba (Kupe-Manenguba, Sud-Ouest), injuring them. They were targeted for not acting against Ambazonian Separatists who had buried a woman alive early in the morning (coded separately).",0.668555240793201,0.92,0.33060057961982675,0.13441216516607782,0.13307474177654105,0.13307474177654105,0.13576302988414168,0.13307474177654105
llama3.2:3b,CAO4776,S,E,0.85,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.85, ""P"": 0.01, ""R"": 0.03, ""S"": 0.28}",,0.83,Military Forces of Cameroon (1982-),"Looting: Around 15 July 2020 (month of), the military forces raided Bengang village, Batibo subdivision (Momo, Nord-Ouest). They shot in the air, and then looted property.",0.24731182795698925,0.85,0.13060656542717125,0.13191918323200366,0.3025327351062985,0.13060656542717125,0.13324499306509227,0.1710899577419603
llama3.2:3b,CAO12845,V,V,0.92,"{""V"": 0.92, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.07, ""S"": 0.08}",,0.85,Ambazonian Separatists (Cameroon),"On 9 December 2021, suspected Ambazonian separatist fighters killed a Fulani pastoralist at 3 Corners near Ntumbaw (Ndu, Donga-Mantung, Nord-Ouest). In retaliation, local Fulanis set ablaze more than 15 houses, and killed a bike who transported a uniformed officer to the scene [Coded as a separate event].",0.668555240793201,0.92,0.3256540246435446,0.13108363357307334,0.1324010459924826,0.13108363357307334,0.13918939278184955,0.14058826943565103
llama3.2:3b,CAO11075,B,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.02, ""S"": 0.03}",,0.78,Military Forces of Cameroon (1982-),"On 23 November 2023, the military forces ambushed Ambazonian Separatists from the Restoration Forces onboard a motorcycle in Konye (Konye, Meme, Sud-Ouest). The military forces members shot and injured one.",0.668555240793201,0.92,0.3301590172279196,0.13423263929464588,0.1328970022173762,0.1328970022173762,0.13423263929464588,0.13558169974770595
llama3.2:3b,CAO13652,V,R,0.83,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.03, ""R"": 0.83, ""S"": 0.09}",,0.8,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 13 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and injured a dump truck driver and 2 other civilians on the main road in Mile 15 Buea (Buea, Fako, Sud-Ouest) after the dump truck blocked the road and delayed their convoy traveling to Buea center. There were no fatalities.",0.24731182795698906,0.83,0.1354272478230152,0.13678831429138555,0.1354272478230152,0.13816305970517567,0.3074875441796169,0.14670658617748406
llama3.2:3b,CAO9051,V,V,0.98,"{""V"": 0.98, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.01}",,0.83,Military Forces of Cameroon (1982-),"On 23 May 2022, military forces killed a man at the Finance Junction in Bamenda city (Bamenda 1, Mezam, Nord-Ouest). Locals in the early hours of the morning discovered the dead body dumped by the road.",0.6685552407932013,0.98,0.3467286909196672,0.13143896555144177,0.13013112599236756,0.13013112599236756,0.13013112599236756,0.13143896555144177
llama3.2:3b,CAO10854,B,B,0.92,"{""V"": 0.02, ""B"": 0.92, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.01}",,0.81,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested.",0.668555240793201,0.92,0.13441216516607782,0.33060057961982675,0.13307474177654105,0.13307474177654105,0.13576302988414168,0.13307474177654105
llama3.2:3b,CAO8295,S,S,0.98,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.96, ""P"": 0.0, ""R"": 0.01, ""S"": 0.98}",,0.84,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: Around 27 December 2023 (as reported), the military forces (Rapid Intervention) defused an IED that was planted by an unidentified armed group on the road in Kumba (Ekondo Titi, Ndian, Sud-Ouest).",0.6685552407932013,0.98,0.10841572607461922,0.10950532223622055,0.2803315901328837,0.1073369715759721,0.10841572607461922,0.2859946639053993
llama3.2:3b,CAO10551,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.85,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown.",0.668555240793201,0.92,0.13594303420423817,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO12982,E,E,0.98,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.98, ""P"": 0.0, ""R"": 0.01, ""S"": 0.0}",,0.86,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated.",0.6685552407932013,0.98,0.13109434171448617,0.1324118617525058,0.34581959237840876,0.12978993121988366,0.13109434171448617,0.12978993121988366
llama3.2:3b,CAO4198,V,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.06, ""S"": 0.87}",,0.8,Ambazonian Separatists (Cameroon),"On 7 January 2021, suspected Ambazonian separatists kidnapped between 6 and 7 students in Mulang neighborhood of Bamenda town (Mezam, Nord-Ouest).",0.668555240793201,0.92,0.13703757423920662,0.1343240484624463,0.13567402759291577,0.1343240484624463,0.14121098969678209,0.3174293115458854
llama3.2:3b,CAO12441,V,V,0.95,"{""V"": 0.95, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.88,Military Forces of Cameroon (1982-),"Around 28 July 2023 (as reported), state security forces shot and killed two Ambazonian Separatists in Kumbo commune, coded to Kumbo (Bui, Nord-Ouest) whom they had captured on 28 July (coded separately).",0.668555240793201,0.9499999999999998,0.33861823390414764,0.1322737077229026,0.13360308058636017,0.1322737077229026,0.1322737077229026,0.13095756234044575
llama3.2:3b,CAO14598,B,S,0.92,"{""V"": 0.03, ""B"": 0.02, ""E"": 0.04, ""P"": 0.01, ""R"": 0.06, ""S"": 0.92}",,0.83,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike.",0.668555240793201,0.92,0.13430240830870024,0.13296607701814156,0.13565216995200885,0.13164304244609012,0.1383925255625766,0.32704377671215557
llama3.2:3b,CAO8757,S,E,0.98,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.98, ""P"": 0.0, ""R"": 0.01, ""S"": 0.76}",,0.84,Unidentified Armed Group (Cameroon),"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",0.6685552407932013,0.98,0.11421986520452077,0.11536779393415736,0.3013056605644437,0.11308335855658817,0.11421986520452077,0.24180345653546792
llama3.2:3b,CAO3886,B,B,0.92,"{""V"": 0.04, ""B"": 0.92, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.81,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested.",0.668555240793201,0.92,0.13712194153082538,0.33058724858002475,0.1344067451697615,0.13306937571008917,0.13306937571008917,0.13174531329887937
llama3.2:3b,CAO14603,V,R,0.92,"{""V"": 0.08, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.92, ""S"": 0.06}",,0.82,Ambazonian Separatists (Cameroon),"On 30 June 2024, Ambazonian Separatists beat and injured a commercial motorbike driver and abducted 4 suspected government officials in Bambui (Tubah, Mezam, Nord-Ouest). The Separatists looted the motorbike from the commercial motorbike driver and used it to transport the abducted. The motorbike was later found abandoned and recovered by the military forces.",0.668555240793201,0.92,0.1407832482650817,0.131265430628647,0.13258467013884018,0.131265430628647,0.3261056671652092,0.13799555317324866
llama3.2:3b,CAO13493,V,V,0.98,"{""V"": 0.98, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.01, ""S"": 0.0}",,0.87,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event).",0.6685552407932013,0.98,0.3467286909196672,0.13143896555144177,0.13013112599236756,0.13013112599236756,0.13143896555144177,0.13013112599236756
llama3.2:3b,CAO6461,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.77,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes.",0.668555240793201,0.92,0.13594303420423817,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO13869,R,B,0.68,"{""V"": 0.11, ""B"": 0.68, ""E"": 0.14, ""P"": 0.01, ""R"": 0.08, ""S"": 0.06}",,0.84,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown.",0.0,0.68,0.15093806585775074,0.2668988086633958,0.15553481430929375,0.1365744097940688,0.14647717185410478,0.1435767295211191
llama3.2:3b,CAO4334,B,B,0.92,"{""V"": 0.02, ""B"": 0.92, ""E"": 0.03, ""P"": 0.01, ""R"": 0.01, ""S"": 0.01}",,0.8,Ambazonian Separatists (Cameroon),"On 4 February 2021, the military forces engaged in a fire fight with Ambazonian separatists in Mbalangi village (Meme, Sud-Ouest), as they tried to remove a road blockade erected by separatists in order to enforce a lockdown in the area. No fatality and/or casualty reported.",0.668555240793201,0.92,0.13441216516607782,0.33060057961982675,0.13576302988414168,0.13307474177654105,0.13307474177654105,0.13307474177654105
llama3.2:3b,CAO6445,B,B,0.98,"{""V"": 0.01, ""B"": 0.98, ""E"": 0.01, ""P"": 0.0, ""R"": 0.01, ""S"": 0.01}",,0.8,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.6685552407932013,0.98,0.13109606032398083,0.34582412597480294,0.13109606032398083,0.12979163272892813,0.13109606032398083,0.13109606032398083
llama3.2:3b,CAO6236,B,B,0.92,"{""V"": 0.03, ""B"": 0.92, ""E"": 0.02, ""P"": 0.01, ""R"": 0.01, ""S"": 0.0}",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3.",0.668555240793201,0.92,0.13594303420423817,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13192531036053498
llama3.2:3b,CAO7298,V,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.06, ""S"": 0.87}",,0.83,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.668555240793201,0.92,0.13703757423920662,0.1343240484624463,0.13567402759291577,0.1343240484624463,0.14121098969678209,0.3174293115458854
llama3.2:3b,CAO12794,S,P,0.92,"{""V"": 0.01, ""B"": 0.02, ""E"": 0.01, ""P"": 0.92, ""R"": 0.04, ""S"": 0.01}",,0.79,Military Forces of Cameroon (1982-),"Property destruction: On 18 March 2022, suspected military forces burnt down 2 shops in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest) for failing to open their stores on Mondays. The Ambazonian Separatist fighters had imposed lockdown Mondays.",0.668555240793201,0.92,0.13289341653256115,0.13422901757309932,0.13289341653256115,0.330150109230336,0.1369406235985509,0.13289341653256115
llama3.2:3b,CAO2846,B,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.0}",,0.88,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters.",0.668555240793201,0.92,0.331038913477054,0.13459037841326346,0.13325118177228912,0.13325118177228912,0.13594303420423817,0.13192531036053498
llama3.2:3b,CAO4930,V,V,0.92,"{""V"": 0.92, ""B"": 0.02, ""E"": 0.01, ""P"": 0.01, ""R"": 0.03, ""S"": 0.01}",,0.83,Ambazonian Separatists (Cameroon),"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest).",0.668555240793201,0.92,0.33060057961982675,0.13441216516607782,0.13307474177654105,0.13307474177654105,0.13576302988414168,0.13307474177654105
llama3.2:3b,CAO3670,S,S,0.92,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.06, ""S"": 0.87}",,0.88,Military Forces of Cameroon (1982-) Gendarmerie,"Around 14 September 2020 (as reported), the gendarmerie and police forces arrested 'over a dozen' civilians in Moloundou town (Boumba-Et-Ngoko, Est) for not having national ID cards.",0.668555240793201,0.92,0.13703757423920662,0.1343240484624463,0.13567402759291577,0.1343240484624463,0.14121098969678209,0.3174293115458854
llama3.2:3b,CAO15919,V,V,0.98,"{""V"": 0.98, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.01, ""S"": 0.0}",,0.86,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 10 October 2024, the military forces from the Rapid Intervention shot and killed 7 civilians at their private residences in Mbomboko in the Buea subdivision (Buea, Fako, Sud-Ouest), mistakenly believing them to be Ambazonian Separatists.",0.6685552407932013,0.98,0.3467286909196672,0.13143896555144177,0.13013112599236756,0.13013112599236756,0.13143896555144177,0.13013112599236756
llama3.2:3b,CAO13492,V,V,0.98,"{""V"": 0.98, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.01}",,0.84,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants attacked and killed a civilian along the Limani - Mora road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord).",0.6685552407932013,0.98,0.3467286909196672,0.13143896555144177,0.13013112599236756,0.13013112599236756,0.13013112599236756,0.13143896555144177
llama3.2:3b,CAO9846,S,S,0.83,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.83}",,0.85,Ambazonian Separatists (Cameroon),"Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money.",0.24731182795698906,0.83,0.13915873553692928,0.1364032079523437,0.13777408298308128,0.1364032079523437,0.14055730408029699,0.3097034614946953
